年月,都道府県,未使用1,未使用2,未使用3,店舗タイプ,未使用4,ジョブカテゴリ,カウント
2014-07-01,佐賀県,-,-,-,総合,-,0,13
2014-07-01,長崎県,-,-,-,総合,-,0,18
2014-07-01,熊本県,-,-,-,総合,-,0,33
2014-07-01,大分県,-,-,-,総合,-,0,27
2014-07-01,宮崎県,-,-,-,総合,-,0,15
2014-07-01,鹿児島県,-,-,-,総合,-,0,26
2014-07-01,沖縄県,-,-,-,総合,-,0,31
2014-08-01,北海道,-,-,-,総合,-,0,89
2014-08-01,青森県,-,-,-,総合,-,0,22
2014-08-01,岩手県,-,-,-,総合,-,0,16
2014-08-01,宮城県,-,-,-,総合,-,0,24
2014-08-01,秋田県,-,-,-,総合,-,0,20
2014-08-01,山形県,-,-,-,総合,-,0,9
2014-08-01,福島県,-,-,-,総合,-,0,21
2014-08-01,茨城県,-,-,-,総合,-,0,33
2014-08-01,栃木県,-,-,-,総合,-,0,23
2014-08-01,群馬県,-,-,-,総合,-,0,38
2014-08-01,埼玉県,-,-,-,総合,-,0,81
2014-08-01,千葉県,-,-,-,総合,-,0,100
2014-08-01,東京都,-,-,-,総合,-,0,130
2014-08-01,神奈川県,-,-,-,総合,-,0,97
2014-08-01,新潟県,-,-,-,総合,-,0,31
2014-08-01,山梨県,-,-,-,総合,-,0,10
2014-08-01,長野県,-,-,-,総合,-,0,37
2014-08-01,富山県,-,-,-,総合,-,0,14
2014-08-01,石川県,-,-,-,総合,-,0,18
2014-08-01,福井県,-,-,-,総合,-,0,11
2014-08-01,岐阜県,-,-,-,総合,-,0,35
2014-08-01,静岡県,-,-,-,総合,-,0,31
2014-08-01,愛知県,-,-,-,総合,-,0,109
2014-08-01,三重県,-,-,-,総合,-,0,38
2014-08-01,滋賀県,-,-,-,総合,-,0,46
2014-08-01,京都府,-,-,-,総合,-,0,49
2014-08-01,大阪府,-,-,-,総合,-,0,175
2014-08-01,兵庫県,-,-,-,総合,-,0,80
2014-08-01,奈良県,-,-,-,総合,-,0,26
2014-08-01,和歌山県,-,-,-,総合,-,0,10
2014-08-01,鳥取県,-,-,-,総合,-,0,8
2014-08-01,島根県,-,-,-,総合,-,0,11
2014-08-01,岡山県,-,-,-,総合,-,0,26
2014-08-01,広島県,-,-,-,総合,-,0,39
2014-08-01,山口県,-,-,-,総合,-,0,27
2014-08-01,徳島県,-,-,-,総合,-,0,5
2014-08-01,香川県,-,-,-,総合,-,0,12
2014-08-01,愛媛県,-,-,-,総合,-,0,13
2014-08-01,高知県,-,-,-,総合,-,0,7
2014-08-01,福岡県,-,-,-,総合,-,0,90
2014-08-01,佐賀県,-,-,-,総合,-,0,13
2014-08-01,長崎県,-,-,-,総合,-,0,18
2014-08-01,熊本県,-,-,-,総合,-,0,33
2014-08-01,大分県,-,-,-,総合,-,0,27
2014-08-01,宮崎県,-,-,-,総合,-,0,15
2014-08-01,鹿児島県,-,-,-,総合,-,0,26
2014-08-01,沖縄県,-,-,-,総合,-,0,31
2014-09-01,北海道,-,-,-,総合,-,0,90
2014-09-01,青森県,-,-,-,総合,-,0,22
2014-09-01,岩手県,-,-,-,総合,-,0,17
2014-09-01,宮城県,-,-,-,総合,-,0,24
2014-09-01,秋田県,-,-,-,総合,-,0,20
2014-09-01,山形県,-,-,-,総合,-,0,9
2014-09-01,福島県,-,-,-,総合,-,0,21
2014-09-01,茨城県,-,-,-,総合,-,0,33
2014-09-01,栃木県,-,-,-,総合,-,0,23
2014-09-01,群馬県,-,-,-,総合,-,0,38
2014-09-01,埼玉県,-,-,-,総合,-,0,81
2014-09-01,千葉県,-,-,-,総合,-,0,98
2014-09-01,東京都,-,-,-,総合,-,0,131
2014-09-01,神奈川県,-,-,-,総合,-,0,96
2014-09-01,新潟県,-,-,-,総合,-,0,31
2014-09-01,山梨県,-,-,-,総合,-,0,10
2014-09-01,長野県,-,-,-,総合,-,0,37
2014-09-01,富山県,-,-,-,総合,-,0,14
2014-09-01,石川県,-,-,-,総合,-,0,18
2014-09-01,福井県,-,-,-,総合,-,0,11
2014-09-01,岐阜県,-,-,-,総合,-,0,35
2014-09-01,静岡県,-,-,-,総合,-,0,31
2014-09-01,愛知県,-,-,-,総合,-,0,109
2014-09-01,三重県,-,-,-,総合,-,0,38
2014-09-01,滋賀県,-,-,-,総合,-,0,46
2014-09-01,京都府,-,-,-,総合,-,0,49
2014-09-01,大阪府,-,-,-,総合,-,0,175
2014-09-01,兵庫県,-,-,-,総合,-,0,81
2014-09-01,奈良県,-,-,-,総合,-,0,26
2014-09-01,和歌山県,-,-,-,総合,-,0,11
2014-09-01,鳥取県,-,-,-,総合,-,0,9
2014-09-01,島根県,-,-,-,総合,-,0,12
2014-09-01,岡山県,-,-,-,総合,-,0,25
2014-09-01,広島県,-,-,-,総合,-,0,39
2014-09-01,山口県,-,-,-,総合,-,0,27
2014-09-01,徳島県,-,-,-,総合,-,0,5
2014-09-01,香川県,-,-,-,総合,-,0,12
2014-09-01,愛媛県,-,-,-,総合,-,0,13
2014-09-01,高知県,-,-,-,総合,-,0,7
2014-09-01,福岡県,-,-,-,総合,-,0,90
2014-09-01,佐賀県,-,-,-,総合,-,0,13
2014-09-01,長崎県,-,-,-,総合,-,0,18
2014-09-01,熊本県,-,-,-,総合,-,0,33
2014-09-01,大分県,-,-,-,総合,-,0,28
2014-09-01,宮崎県,-,-,-,総合,-,0,15
2014-09-01,鹿児島県,-,-,-,総合,-,0,26
2014-09-01,沖縄県,-,-,-,総合,-,0,31
2014-10-01,北海道,-,-,-,総合,-,0,92
2014-10-01,青森県,-,-,-,総合,-,0,22
2014-10-01,岩手県,-,-,-,総合,-,0,19
2014-10-01,宮城県,-,-,-,総合,-,0,24
2014-10-01,秋田県,-,-,-,総合,-,0,20
2014-10-01,山形県,-,-,-,総合,-,0,9
2014-10-01,福島県,-,-,-,総合,-,0,21
2014-10-01,茨城県,-,-,-,総合,-,0,34
2014-10-01,栃木県,-,-,-,総合,-,0,23
2014-10-01,群馬県,-,-,-,総合,-,0,38
2014-10-01,埼玉県,-,-,-,総合,-,0,81
2014-10-01,千葉県,-,-,-,総合,-,0,99
2014-10-01,東京都,-,-,-,総合,-,0,131
2014-10-01,神奈川県,-,-,-,総合,-,0,96
2014-10-01,新潟県,-,-,-,総合,-,0,31
2014-10-01,山梨県,-,-,-,総合,-,0,10
2014-10-01,長野県,-,-,-,総合,-,0,37
2014-10-01,富山県,-,-,-,総合,-,0,14
2014-10-01,石川県,-,-,-,総合,-,0,18
2014-10-01,福井県,-,-,-,総合,-,0,11
2014-10-01,岐阜県,-,-,-,総合,-,0,35
2014-10-01,静岡県,-,-,-,総合,-,0,31
2014-10-01,愛知県,-,-,-,総合,-,0,110
2014-10-01,三重県,-,-,-,総合,-,0,38
2014-10-01,滋賀県,-,-,-,総合,-,0,46
2014-10-01,京都府,-,-,-,総合,-,0,50
2014-10-01,大阪府,-,-,-,総合,-,0,174
2014-10-01,兵庫県,-,-,-,総合,-,0,81
2014-10-01,奈良県,-,-,-,総合,-,0,26
2014-10-01,和歌山県,-,-,-,総合,-,0,11
2014-10-01,鳥取県,-,-,-,総合,-,0,9
2014-10-01,島根県,-,-,-,総合,-,0,12
2014-10-01,岡山県,-,-,-,総合,-,0,24
2014-10-01,広島県,-,-,-,総合,-,0,39
2014-10-01,山口県,-,-,-,総合,-,0,27
2014-10-01,徳島県,-,-,-,総合,-,0,5
2014-10-01,香川県,-,-,-,総合,-,0,12
2014-10-01,愛媛県,-,-,-,総合,-,0,13
2014-10-01,高知県,-,-,-,総合,-,0,7
2014-10-01,福岡県,-,-,-,総合,-,0,90
2014-10-01,佐賀県,-,-,-,総合,-,0,13
2014-10-01,長崎県,-,-,-,総合,-,0,18
2014-10-01,熊本県,-,-,-,総合,-,0,33
2014-10-01,大分県,-,-,-,総合,-,0,28
2014-10-01,宮崎県,-,-,-,総合,-,0,15
2014-10-01,鹿児島県,-,-,-,総合,-,0,26
2014-10-01,沖縄県,-,-,-,総合,-,0,31
2014-11-01,北海道,-,-,-,総合,-,0,92
2014-11-01,青森県,-,-,-,総合,-,0,23
2014-11-01,岩手県,-,-,-,総合,-,0,19
2014-11-01,宮城県,-,-,-,総合,-,0,24
2014-11-01,秋田県,-,-,-,総合,-,0,20
2014-11-01,山形県,-,-,-,総合,-,0,9
2014-11-01,福島県,-,-,-,総合,-,0,21
2014-11-01,茨城県,-,-,-,総合,-,0,34
2014-11-01,栃木県,-,-,-,総合,-,0,23
2014-11-01,群馬県,-,-,-,総合,-,0,38
2014-11-01,埼玉県,-,-,-,総合,-,0,82
2014-11-01,千葉県,-,-,-,総合,-,0,99
2014-11-01,東京都,-,-,-,総合,-,0,132
2014-11-01,神奈川県,-,-,-,総合,-,0,97
2014-11-01,新潟県,-,-,-,総合,-,0,31
2014-11-01,山梨県,-,-,-,総合,-,0,10
2014-11-01,長野県,-,-,-,総合,-,0,36
2014-11-01,富山県,-,-,-,総合,-,0,14
2014-11-01,石川県,-,-,-,総合,-,0,18
2014-11-01,福井県,-,-,-,総合,-,0,11
2014-11-01,岐阜県,-,-,-,総合,-,0,35
2014-11-01,静岡県,-,-,-,総合,-,0,31
2014-11-01,愛知県,-,-,-,総合,-,0,109
2014-11-01,三重県,-,-,-,総合,-,0,38
2014-11-01,滋賀県,-,-,-,総合,-,0,46
2014-11-01,京都府,-,-,-,総合,-,0,50
2014-11-01,大阪府,-,-,-,総合,-,0,175
2014-11-01,兵庫県,-,-,-,総合,-,0,81
2014-11-01,奈良県,-,-,-,総合,-,0,27
2014-11-01,和歌山県,-,-,-,総合,-,0,11
2014-11-01,鳥取県,-,-,-,総合,-,0,9
2014-11-01,島根県,-,-,-,総合,-,0,12
2014-11-01,岡山県,-,-,-,総合,-,0,24
2014-11-01,広島県,-,-,-,総合,-,0,39
2014-11-01,山口県,-,-,-,総合,-,0,27
2014-11-01,徳島県,-,-,-,総合,-,0,5
2014-11-01,香川県,-,-,-,総合,-,0,12
2014-11-01,愛媛県,-,-,-,総合,-,0,13
2014-11-01,高知県,-,-,-,総合,-,0,7
2014-11-01,福岡県,-,-,-,総合,-,0,90
2014-11-01,佐賀県,-,-,-,総合,-,0,13
2014-11-01,長崎県,-,-,-,総合,-,0,18
2014-11-01,熊本県,-,-,-,総合,-,0,33
2014-11-01,大分県,-,-,-,総合,-,0,28
2014-11-01,宮崎県,-,-,-,総合,-,0,15
2014-11-01,鹿児島県,-,-,-,総合,-,0,26
2014-11-01,沖縄県,-,-,-,総合,-,0,31
2014-12-01,北海道,-,-,-,総合,-,0,92
2014-12-01,青森県,-,-,-,総合,-,0,24
2014-12-01,岩手県,-,-,-,総合,-,0,19
2014-12-01,宮城県,-,-,-,総合,-,0,24
2014-12-01,秋田県,-,-,-,総合,-,0,20
2014-12-01,山形県,-,-,-,総合,-,0,9
2014-12-01,福島県,-,-,-,総合,-,0,21
2014-12-01,茨城県,-,-,-,総合,-,0,34
2014-12-01,栃木県,-,-,-,総合,-,0,23
2014-12-01,群馬県,-,-,-,総合,-,0,37
2014-12-01,埼玉県,-,-,-,総合,-,0,81
2014-12-01,千葉県,-,-,-,総合,-,0,97
2014-12-01,東京都,-,-,-,総合,-,0,133
2014-12-01,神奈川県,-,-,-,総合,-,0,96
2014-12-01,新潟県,-,-,-,総合,-,0,31
2014-12-01,山梨県,-,-,-,総合,-,0,10
2014-12-01,長野県,-,-,-,総合,-,0,36
2014-12-01,富山県,-,-,-,総合,-,0,14
2014-12-01,石川県,-,-,-,総合,-,0,18
2014-12-01,福井県,-,-,-,総合,-,0,11
2014-12-01,岐阜県,-,-,-,総合,-,0,36
2014-12-01,静岡県,-,-,-,総合,-,0,31
2014-12-01,愛知県,-,-,-,総合,-,0,109
2014-12-01,三重県,-,-,-,総合,-,0,38
2014-12-01,滋賀県,-,-,-,総合,-,0,46
2014-12-01,京都府,-,-,-,総合,-,0,50
2014-12-01,大阪府,-,-,-,総合,-,0,174
2014-12-01,兵庫県,-,-,-,総合,-,0,81
2014-12-01,奈良県,-,-,-,総合,-,0,27
2014-12-01,和歌山県,-,-,-,総合,-,0,11
2014-12-01,鳥取県,-,-,-,総合,-,0,9
2014-12-01,島根県,-,-,-,総合,-,0,11
2014-12-01,岡山県,-,-,-,総合,-,0,25
2014-12-01,広島県,-,-,-,総合,-,0,40
2014-12-01,山口県,-,-,-,総合,-,0,27
2014-12-01,徳島県,-,-,-,総合,-,0,5
2014-12-01,香川県,-,-,-,総合,-,0,12
2014-12-01,愛媛県,-,-,-,総合,-,0,13
2014-12-01,高知県,-,-,-,総合,-,0,7
2014-12-01,福岡県,-,-,-,総合,-,0,89
2014-12-01,佐賀県,-,-,-,総合,-,0,13
2014-12-01,長崎県,-,-,-,総合,-,0,18
2014-12-01,熊本県,-,-,-,総合,-,0,33
2014-12-01,大分県,-,-,-,総合,-,0,28
2014-12-01,宮崎県,-,-,-,総合,-,0,15
2014-12-01,鹿児島県,-,-,-,総合,-,0,26
2014-12-01,沖縄県,-,-,-,総合,-,0,31
2015-01-01,北海道,-,-,-,総合,-,0,92
2015-01-01,青森県,-,-,-,総合,-,0,24
2015-01-01,岩手県,-,-,-,総合,-,0,19
2015-01-01,宮城県,-,-,-,総合,-,0,24
2015-01-01,秋田県,-,-,-,総合,-,0,20
2015-01-01,山形県,-,-,-,総合,-,0,9
2015-01-01,福島県,-,-,-,総合,-,0,21
2015-01-01,茨城県,-,-,-,総合,-,0,34
2015-01-01,栃木県,-,-,-,総合,-,0,22
2015-01-01,群馬県,-,-,-,総合,-,0,37
2015-01-01,埼玉県,-,-,-,総合,-,0,81
2015-01-01,千葉県,-,-,-,総合,-,0,97
2015-01-01,東京都,-,-,-,総合,-,0,133
2015-01-01,神奈川県,-,-,-,総合,-,0,96
2015-01-01,新潟県,-,-,-,総合,-,0,31
2015-01-01,山梨県,-,-,-,総合,-,0,10
2015-01-01,長野県,-,-,-,総合,-,0,36
2015-01-01,富山県,-,-,-,総合,-,0,14
2015-01-01,石川県,-,-,-,総合,-,0,18
2015-01-01,福井県,-,-,-,総合,-,0,11
2015-01-01,岐阜県,-,-,-,総合,-,0,35
2015-01-01,静岡県,-,-,-,総合,-,0,30
2015-01-01,愛知県,-,-,-,総合,-,0,109
2015-01-01,三重県,-,-,-,総合,-,0,38
2015-01-01,滋賀県,-,-,-,総合,-,0,46
2015-01-01,京都府,-,-,-,総合,-,0,50
2015-01-01,大阪府,-,-,-,総合,-,0,174
2015-01-01,兵庫県,-,-,-,総合,-,0,81
2015-01-01,奈良県,-,-,-,総合,-,0,26
2015-01-01,和歌山県,-,-,-,総合,-,0,11
2015-01-01,鳥取県,-,-,-,総合,-,0,9
2015-01-01,島根県,-,-,-,総合,-,0,11
2015-01-01,岡山県,-,-,-,総合,-,0,25
2015-01-01,広島県,-,-,-,総合,-,0,40
2015-01-01,山口県,-,-,-,総合,-,0,27
2015-01-01,徳島県,-,-,-,総合,-,0,5
2015-01-01,香川県,-,-,-,総合,-,0,12
2015-01-01,愛媛県,-,-,-,総合,-,0,13
2015-01-01,高知県,-,-,-,総合,-,0,7
2015-01-01,福岡県,-,-,-,総合,-,0,90
2015-01-01,佐賀県,-,-,-,総合,-,0,13
2015-01-01,長崎県,-,-,-,総合,-,0,18
2015-01-01,熊本県,-,-,-,総合,-,0,33
2015-01-01,大分県,-,-,-,総合,-,0,28
2015-01-01,宮崎県,-,-,-,総合,-,0,15
2015-01-01,鹿児島県,-,-,-,総合,-,0,26
2015-01-01,沖縄県,-,-,-,総合,-,0,31
2015-02-01,北海道,-,-,-,総合,-,0,92
2015-02-01,青森県,-,-,-,総合,-,0,24
2015-02-01,岩手県,-,-,-,総合,-,0,19
2015-02-01,宮城県,-,-,-,総合,-,0,24
2015-02-01,秋田県,-,-,-,総合,-,0,20
2015-02-01,山形県,-,-,-,総合,-,0,9
2015-02-01,福島県,-,-,-,総合,-,0,21
2015-02-01,茨城県,-,-,-,総合,-,0,33
2015-02-01,栃木県,-,-,-,総合,-,0,22
2015-02-01,群馬県,-,-,-,総合,-,0,37
2015-02-01,埼玉県,-,-,-,総合,-,0,81
2015-02-01,千葉県,-,-,-,総合,-,0,97
2015-02-01,東京都,-,-,-,総合,-,0,132
2015-02-01,神奈川県,-,-,-,総合,-,0,96
2015-02-01,新潟県,-,-,-,総合,-,0,31
2015-02-01,山梨県,-,-,-,総合,-,0,10
2015-02-01,長野県,-,-,-,総合,-,0,36
2015-02-01,富山県,-,-,-,総合,-,0,14
2015-02-01,石川県,-,-,-,総合,-,0,18
2015-02-01,福井県,-,-,-,総合,-,0,11
2015-02-01,岐阜県,-,-,-,総合,-,0,35
2015-02-01,静岡県,-,-,-,総合,-,0,30
2015-02-01,愛知県,-,-,-,総合,-,0,109
2015-02-01,三重県,-,-,-,総合,-,0,38
2015-02-01,滋賀県,-,-,-,総合,-,0,45
2015-02-01,京都府,-,-,-,総合,-,0,50
2015-02-01,大阪府,-,-,-,総合,-,0,174
2015-02-01,兵庫県,-,-,-,総合,-,0,81
2015-02-01,奈良県,-,-,-,総合,-,0,26
2015-02-01,和歌山県,-,-,-,総合,-,0,11
2015-02-01,鳥取県,-,-,-,総合,-,0,9
2015-02-01,島根県,-,-,-,総合,-,0,11
2015-02-01,岡山県,-,-,-,総合,-,0,25
2015-02-01,広島県,-,-,-,総合,-,0,40
2015-02-01,山口県,-,-,-,総合,-,0,27
2015-02-01,徳島県,-,-,-,総合,-,0,5
2015-02-01,香川県,-,-,-,総合,-,0,12
2015-02-01,愛媛県,-,-,-,総合,-,0,13
2015-02-01,高知県,-,-,-,総合,-,0,7
2015-02-01,福岡県,-,-,-,総合,-,0,89
2015-02-01,佐賀県,-,-,-,総合,-,0,13
2015-02-01,長崎県,-,-,-,総合,-,0,18
2015-02-01,熊本県,-,-,-,総合,-,0,33
2015-02-01,大分県,-,-,-,総合,-,0,28
2015-02-01,宮崎県,-,-,-,総合,-,0,15
2015-02-01,鹿児島県,-,-,-,総合,-,0,26
2015-02-01,沖縄県,-,-,-,総合,-,0,31
2015-03-01,北海道,-,-,-,総合,-,0,93
2015-03-01,青森県,-,-,-,総合,-,0,24
2015-03-01,岩手県,-,-,-,総合,-,0,19
2015-03-01,宮城県,-,-,-,総合,-,0,24
2015-03-01,秋田県,-,-,-,総合,-,0,20
2015-03-01,山形県,-,-,-,総合,-,0,9
2015-03-01,福島県,-,-,-,総合,-,0,21
2015-03-01,茨城県,-,-,-,総合,-,0,33
2015-03-01,栃木県,-,-,-,総合,-,0,22
2015-03-01,群馬県,-,-,-,総合,-,0,37
2015-03-01,埼玉県,-,-,-,総合,-,0,80
2015-03-01,千葉県,-,-,-,総合,-,0,97
2015-03-01,東京都,-,-,-,総合,-,0,132
2015-03-01,神奈川県,-,-,-,総合,-,0,96
2015-03-01,新潟県,-,-,-,総合,-,0,31
2015-03-01,山梨県,-,-,-,総合,-,0,10
2015-03-01,長野県,-,-,-,総合,-,0,35
2015-03-01,富山県,-,-,-,総合,-,0,14
2015-03-01,石川県,-,-,-,総合,-,0,18
2015-03-01,福井県,-,-,-,総合,-,,11
2015-03-01,岐阜県,-,-,-,総合,-,,35
2015-03-01,静岡県,-,-,-,総合,-,,30
2015-03-01,愛知県,-,-,-,総合,-,,109
2015-03-01,三重県,-,-,-,総合,-,,38
2015-03-01,滋賀県,-,-,-,総合,-,,45
2015-03-01,京都府,-,-,-,総合,-,,50
2015-03-01,大阪府,-,-,-,総合,-,,173
2015-03-01,兵庫県,-,-,-,総合,-,,81
2015-03-01,奈良県,-,-,-,総合,-,,26
2015-03-01,和歌山県,-,-,-,総合,-,,11
2015-03-01,鳥取県,-,-,-,総合,-,,9
2015-03-01,島根県,-,-,-,総合,-,,11
2015-03-01,岡山県,-,-,-,総合,-,,25
2015-03-01,広島県,-,-,-,総合,-,,40
2015-03-01,山口県,-,-,-,総合,-,,27
2015-03-01,徳島県,-,-,-,総合,-,,5
2015-03-01,香川県,-,-,-,総合,-,,12
2015-03-01,愛媛県,-,-,-,総合,-,,13
2015-03-01,高知県,-,-,-,総合,-,,7
2015-03-01,福岡県,-,-,-,総合,-,,89
2015-03-01,佐賀県,-,-,-,総合,-,,13
2015-03-01,長崎県,-,-,-,総合,-,,19
2015-03-01,熊本県,-,-,-,総合,-,,33
2015-03-01,大分県,-,-,-,総合,-,,28
2015-03-01,宮崎県,-,-,-,総合,-,,15
2015-03-01,鹿児島県,-,-,-,総合,-,,26
2015-03-01,沖縄県,-,-,-,総合,-,,31
2015-04-01,北海道,-,-,-,総合,-,,93
2015-04-01,青森県,-,-,-,総合,-,,24
2015-04-01,岩手県,-,-,-,総合,-,,19
2015-04-01,宮城県,-,-,-,総合,-,,24
2015-04-01,秋田県,-,-,-,総合,-,,20
2015-04-01,山形県,-,-,-,総合,-,,9
2015-04-01,福島県,-,-,-,総合,-,,21
2015-04-01,茨城県,-,-,-,総合,-,,33
2015-04-01,栃木県,-,-,-,総合,-,,22
2015-04-01,群馬県,-,-,-,総合,-,,37
2015-04-01,埼玉県,-,-,-,総合,-,,80
2015-04-01,千葉県,-,-,-,総合,-,,97
2015-04-01,東京都,-,-,-,総合,-,,131
2015-04-01,神奈川県,-,-,-,総合,-,,97
2015-04-01,新潟県,-,-,-,総合,-,,31
2015-04-01,山梨県,-,-,-,総合,-,,10
2015-04-01,長野県,-,-,-,総合,-,,35
2015-04-01,富山県,-,-,-,総合,-,,14
2015-04-01,石川県,-,-,-,総合,-,,18
2015-04-01,福井県,-,-,-,総合,-,,11
2015-04-01,岐阜県,-,-,-,総合,-,,36
2015-04-01,静岡県,-,-,-,総合,-,,28
2015-04-01,愛知県,-,-,-,総合,-,,109
2015-04-01,三重県,-,-,-,総合,-,,38
2015-04-01,滋賀県,-,-,-,総合,-,,44
2015-04-01,京都府,-,-,-,総合,-,,51
2015-04-01,大阪府,-,-,-,総合,-,,173
2015-04-01,兵庫県,-,-,-,総合,-,,80
2015-04-01,奈良県,-,-,-,総合,-,,27
2015-04-01,和歌山県,-,-,-,総合,-,,11
2015-04-01,鳥取県,-,-,-,総合,-,,9
2015-04-01,島根県,-,-,-,総合,-,,11
2015-04-01,岡山県,-,-,-,総合,-,,25
2015-04-01,広島県,-,-,-,総合,-,,41
2015-04-01,山口県,-,-,-,総合,-,,27
2015-04-01,徳島県,-,-,-,総合,-,,5
2015-04-01,香川県,-,-,-,総合,-,,12
2015-04-01,愛媛県,-,-,-,総合,-,,13
2015-04-01,高知県,-,-,-,総合,-,,7
2015-04-01,福岡県,-,-,-,総合,-,,88
2015-04-01,佐賀県,-,-,-,総合,-,,13
2015-04-01,長崎県,-,-,-,総合,-,,18
2015-04-01,熊本県,-,-,-,総合,-,,33
2015-04-01,大分県,-,-,-,総合,-,,28
2015-04-01,宮崎県,-,-,-,総合,-,,15
2015-04-01,鹿児島県,-,-,-,総合,-,,26
2015-04-01,沖縄県,-,-,-,総合,-,,32
2015-05-01,北海道,-,-,-,総合,-,,92
2015-05-01,青森県,-,-,-,総合,-,,24
2015-05-01,岩手県,-,-,-,総合,-,,19
2015-05-01,宮城県,-,-,-,総合,-,,24
2015-05-01,秋田県,-,-,-,総合,-,,20
2015-05-01,山形県,-,-,-,総合,-,,9
2015-05-01,福島県,-,-,-,総合,-,,21
2015-05-01,茨城県,-,-,-,総合,-,,33
2015-05-01,栃木県,-,-,-,総合,-,,22
2015-05-01,群馬県,-,-,-,総合,-,,37
2015-05-01,埼玉県,-,-,-,総合,-,,80
2015-05-01,千葉県,-,-,-,総合,-,,97
2015-05-01,東京都,-,-,-,総合,-,,131
2015-05-01,神奈川県,-,-,-,総合,-,,96
2015-05-01,新潟県,-,-,-,総合,-,,31
2015-05-01,山梨県,-,-,-,総合,-,,10
2015-05-01,長野県,-,-,-,総合,-,,36
2015-05-01,富山県,-,-,-,総合,-,,14
2015-05-01,石川県,-,-,-,総合,-,,18
2015-05-01,福井県,-,-,-,総合,-,,11
2015-05-01,岐阜県,-,-,-,総合,-,,37
2015-05-01,静岡県,-,-,-,総合,-,,28
2015-05-01,愛知県,-,-,-,総合,-,,110
2015-05-01,三重県,-,-,-,総合,-,,38
2015-05-01,滋賀県,-,-,-,総合,-,,44
2015-05-01,京都府,-,-,-,総合,-,,50
2015-05-01,大阪府,-,-,-,総合,-,,173
2015-05-01,兵庫県,-,-,-,総合,-,,80
2015-05-01,奈良県,-,-,-,総合,-,,27
2015-05-01,和歌山県,-,-,-,総合,-,,11
2015-05-01,鳥取県,-,-,-,総合,-,,9
2015-05-01,島根県,-,-,-,総合,-,,11
2015-05-01,岡山県,-,-,-,総合,-,,25
2015-05-01,広島県,-,-,-,総合,-,,41
2015-05-01,山口県,-,-,-,総合,-,,27
2015-05-01,徳島県,-,-,-,総合,-,,5
2015-05-01,香川県,-,-,-,総合,-,,12
2015-05-01,愛媛県,-,-,-,総合,-,,13
2015-05-01,高知県,-,-,-,総合,-,,7
2015-05-01,福岡県,-,-,-,総合,-,,88
2015-05-01,佐賀県,-,-,-,総合,-,,13
2015-05-01,長崎県,-,-,-,総合,-,,18
2015-05-01,熊本県,-,-,-,総合,-,,33
2015-05-01,大分県,-,-,-,総合,-,,28
2015-05-01,宮崎県,-,-,-,総合,-,,15
2015-05-01,鹿児島県,-,-,-,総合,-,,26
2015-05-01,沖縄県,-,-,-,総合,-,,32
2015-06-01,北海道,-,-,-,総合,-,,90
2015-06-01,青森県,-,-,-,総合,-,,24
2015-06-01,岩手県,-,-,-,総合,-,,19
2015-06-01,宮城県,-,-,-,総合,-,,24
2015-06-01,秋田県,-,-,-,総合,-,,20
2015-06-01,山形県,-,-,-,総合,-,,9
2015-06-01,福島県,-,-,-,総合,-,,21
2015-06-01,茨城県,-,-,-,総合,-,,33
2015-06-01,栃木県,-,-,-,総合,-,,22
2015-06-01,群馬県,-,-,-,総合,-,,37
2015-06-01,埼玉県,-,-,-,総合,-,,80
2015-06-01,千葉県,-,-,-,総合,-,,96
2015-06-01,東京都,-,-,-,総合,-,,130
2015-06-01,神奈川県,-,-,-,総合,-,,96
2015-06-01,新潟県,-,-,-,総合,-,,31
2015-06-01,山梨県,-,-,-,総合,-,,10
2015-06-01,長野県,-,-,-,総合,-,,36
2015-06-01,富山県,-,-,-,総合,-,,14
2015-06-01,石川県,-,-,-,総合,-,,18
2015-06-01,福井県,-,-,-,総合,-,,11
2015-06-01,岐阜県,-,-,-,総合,-,,37
2015-06-01,静岡県,-,-,-,総合,-,,28
2015-06-01,愛知県,-,-,-,総合,-,,110
2015-06-01,三重県,-,-,-,総合,-,,38
2015-06-01,滋賀県,-,-,-,総合,-,,44
2015-06-01,京都府,-,-,-,総合,-,,50
2015-06-01,大阪府,-,-,-,総合,-,,173
2015-06-01,兵庫県,-,-,-,総合,-,,81
2015-06-01,奈良県,-,-,-,総合,-,,28
2015-06-01,和歌山県,-,-,-,総合,-,,11
2015-06-01,鳥取県,-,-,-,総合,-,,9
2015-06-01,島根県,-,-,-,総合,-,,12
2015-06-01,岡山県,-,-,-,総合,-,,26
2015-06-01,広島県,-,-,-,総合,-,,41
2015-06-01,山口県,-,-,-,総合,-,,27
2015-06-01,徳島県,-,-,-,総合,-,,5
2015-06-01,香川県,-,-,-,総合,-,,11
2015-06-01,愛媛県,-,-,-,総合,-,,13
2015-06-01,高知県,-,-,-,総合,-,,7
2015-06-01,福岡県,-,-,-,総合,-,,89
2015-06-01,佐賀県,-,-,-,総合,-,,13
2015-06-01,長崎県,-,-,-,総合,-,,18
2015-06-01,熊本県,-,-,-,総合,-,,33
2015-06-01,大分県,-,-,-,総合,-,,29
2015-06-01,宮崎県,-,-,-,総合,-,,15
2015-06-01,鹿児島県,-,-,-,総合,-,,26
2015-06-01,沖縄県,-,-,-,総合,-,,32
