年,未使用1,税区分,未使用2,都道府県,市区町村,業種(サンプル),未使用,カウント
2010-01-01,0,2,不明,奈良県,桜井市,業種F,0,43
2010-01-01,0,0,不明,奈良県,五條市,業種H,0,97
2010-01-01,0,1,不明,奈良県,五條市,業種D,0,6
2010-01-01,0,2,不明,奈良県,五條市,業種E,0,45
2010-01-01,0,0,不明,奈良県,御所市,業種A,0,108
2010-01-01,0,1,不明,奈良県,御所市,業種A,0,8
2010-01-01,0,2,不明,奈良県,御所市,業種F,0,49
2010-01-01,0,0,不明,奈良県,生駒市,業種E,0,139
2010-01-01,0,1,不明,奈良県,生駒市,業種B,0,6
2010-01-01,0,2,不明,奈良県,生駒市,業種E,0,49
2010-01-01,0,0,不明,奈良県,香芝市,業種H,0,112
2010-01-01,0,1,不明,奈良県,香芝市,業種F,0,4
2010-01-01,0,2,不明,奈良県,香芝市,業種C,0,48
2010-01-01,0,0,不明,奈良県,葛城市,業種G,0,120
2010-01-01,0,1,不明,奈良県,葛城市,業種B,0,10
2010-01-01,0,2,不明,奈良県,葛城市,業種I,0,60
2010-01-01,0,0,不明,奈良県,宇陀市,業種J,0,85
2010-01-01,0,1,不明,奈良県,宇陀市,業種C,0,3
2010-01-01,0,2,不明,奈良県,宇陀市,業種D,0,37
2010-01-01,0,0,不明,奈良県,山添村,業種A,0,120
2010-01-01,0,1,不明,奈良県,山添村,業種A,0,4
2010-01-01,0,2,不明,奈良県,山添村,業種D,0,76
2010-01-01,0,0,不明,奈良県,平群町,業種I,0,107
2010-01-01,0,1,不明,奈良県,平群町,業種J,0,2
2010-01-01,0,2,不明,奈良県,平群町,業種J,0,45
2010-01-01,0,0,不明,奈良県,三郷町,業種E,0,95
2010-01-01,0,1,不明,奈良県,三郷町,業種F,0,1
2010-01-01,0,2,不明,奈良県,三郷町,業種J,0,35
2010-01-01,0,0,不明,奈良県,斑鳩町,業種A,0,102
2010-01-01,0,1,不明,奈良県,斑鳩町,業種G,0,2
2010-01-01,0,2,不明,奈良県,斑鳩町,業種D,0,41
2010-01-01,0,0,不明,奈良県,安堵町,業種D,0,98
2010-01-01,0,1,不明,奈良県,安堵町,業種G,0,7
2010-01-01,0,2,不明,奈良県,安堵町,業種I,0,46
2010-01-01,0,0,不明,奈良県,川西町,業種G,0,131
2010-01-01,0,1,不明,奈良県,川西町,業種G,0,10
2010-01-01,0,2,不明,奈良県,川西町,業種I,0,71
2010-01-01,0,0,不明,奈良県,三宅町,業種C,0,85
2010-01-01,0,1,不明,奈良県,三宅町,業種J,0,3
2010-01-01,0,2,不明,奈良県,三宅町,業種C,0,32
2010-01-01,0,0,不明,奈良県,田原本町,業種E,0,110
2010-01-01,0,1,不明,奈良県,田原本町,業種A,0,6
2010-01-01,0,2,不明,奈良県,田原本町,業種E,0,47
2010-01-01,0,0,不明,奈良県,曽爾村,業種G,0,71
2010-01-01,0,1,不明,奈良県,曽爾村,業種D,0,2
2010-01-01,0,2,不明,奈良県,曽爾村,業種F,0,32
2010-01-01,0,0,不明,奈良県,御杖村,業種D,0,57
2010-01-01,0,1,不明,奈良県,御杖村,業種F,0,1
2010-01-01,0,2,不明,奈良県,御杖村,業種B,0,28
2010-01-01,0,0,不明,奈良県,高取町,業種B,0,91
2010-01-01,0,1,不明,奈良県,高取町,業種C,0,4
2010-01-01,0,2,不明,奈良県,高取町,業種I,0,41
2010-01-01,0,0,不明,奈良県,明日香村,業種B,0,72
2010-01-01,0,1,不明,奈良県,明日香村,業種A,0,2
2010-01-01,0,2,不明,奈良県,明日香村,業種H,0,22
2010-01-01,0,0,不明,奈良県,上牧町,業種H,0,88
2010-01-01,0,1,不明,奈良県,上牧町,業種A,0,3
2010-01-01,0,2,不明,奈良県,上牧町,業種A,0,33
2010-01-01,0,0,不明,奈良県,王寺町,業種B,0,129
2010-01-01,0,1,不明,奈良県,王寺町,業種G,0,7
2010-01-01,0,2,不明,奈良県,王寺町,業種B,0,49
2010-01-01,0,0,不明,奈良県,広陵町,業種H,0,111
2010-01-01,0,1,不明,奈良県,広陵町,業種D,0,4
2010-01-01,0,2,不明,奈良県,広陵町,業種A,0,45
2010-01-01,0,0,不明,奈良県,河合町,業種I,0,112
2010-01-01,0,1,不明,奈良県,河合町,業種F,0,4
2010-01-01,0,2,不明,奈良県,河合町,業種I,0,45
2010-01-01,0,0,不明,奈良県,吉野町,業種I,0,86
2010-01-01,0,1,不明,奈良県,吉野町,業種D,0,4
2010-01-01,0,2,不明,奈良県,吉野町,業種C,0,42
2010-01-01,0,0,不明,奈良県,大淀町,業種H,0,100
2010-01-01,0,1,不明,奈良県,大淀町,業種F,0,7
2010-01-01,0,2,不明,奈良県,大淀町,業種G,0,48
2010-01-01,0,0,不明,奈良県,下市町,業種H,0,82
2010-01-01,0,1,不明,奈良県,下市町,業種D,0,4
2010-01-01,0,2,不明,奈良県,下市町,業種E,0,37
2010-01-01,0,0,不明,奈良県,黒滝村,業種B,0,81
2010-01-01,0,1,不明,奈良県,黒滝村,業種B,0,4
2010-01-01,0,2,不明,奈良県,黒滝村,業種A,0,42
2010-01-01,0,0,不明,奈良県,天川村,業種I,0,104
2010-01-01,0,1,不明,奈良県,天川村,業種D,0,5
2010-01-01,0,2,不明,奈良県,天川村,業種F,0,58
2010-01-01,0,0,不明,奈良県,野迫川村,業種E,0,148
2010-01-01,0,1,不明,奈良県,野迫川村,業種F,0,7
2010-01-01,0,2,不明,奈良県,野迫川村,業種D,0,105
2010-01-01,0,0,不明,奈良県,十津川村,業種B,0,172
2010-01-01,0,1,不明,奈良県,十津川村,業種C,0,8
2010-01-01,0,2,不明,奈良県,十津川村,業種G,0,127
2010-01-01,0,0,不明,奈良県,下北山村,業種C,0,236
2010-01-01,0,1,不明,奈良県,下北山村,業種D,0,11
2010-01-01,0,2,不明,奈良県,下北山村,業種H,0,187
2010-01-01,0,0,不明,奈良県,上北山村,業種E,0,169
2010-01-01,0,1,不明,奈良県,上北山村,業種E,0,9
2010-01-01,0,2,不明,奈良県,上北山村,業種D,0,111
2010-01-01,0,0,不明,奈良県,川上村,業種A,0,108
2010-01-01,0,1,不明,奈良県,川上村,業種G,0,5
2010-01-01,0,2,不明,奈良県,川上村,業種A,0,71
2010-01-01,0,0,不明,奈良県,東吉野村,業種H,0,66
2010-01-01,0,1,不明,奈良県,東吉野村,業種E,0,3
2010-01-01,0,2,不明,奈良県,東吉野村,業種G,0,33
2010-01-01,0,0,不明,和歌山県,和歌山市,業種F,0,157
2010-01-01,0,1,不明,和歌山県,和歌山市,業種H,0,14
2010-01-01,0,2,不明,和歌山県,和歌山市,業種B,0,70
2010-01-01,0,0,不明,和歌山県,海南市,業種F,0,134
2010-01-01,0,1,不明,和歌山県,海南市,業種E,0,11
2010-01-01,0,2,不明,和歌山県,海南市,業種A,0,71
2010-01-01,0,0,不明,和歌山県,橋本市,業種A,0,105
2010-01-01,0,1,不明,和歌山県,橋本市,業種C,0,4
2010-01-01,0,2,不明,和歌山県,橋本市,業種E,0,45
2010-01-01,0,0,不明,和歌山県,有田市,業種I,0,112
2010-01-01,0,1,不明,和歌山県,有田市,業種E,0,7
2010-01-01,0,2,不明,和歌山県,有田市,業種I,0,63
2010-01-01,0,0,不明,和歌山県,御坊市,業種E,0,139
2010-01-01,0,1,不明,和歌山県,御坊市,業種G,0,10
2010-01-01,0,2,不明,和歌山県,御坊市,業種C,0,76
2010-01-01,0,0,不明,和歌山県,田辺市,業種C,0,101
2010-01-01,0,1,不明,和歌山県,田辺市,業種E,0,7
2010-01-01,0,2,不明,和歌山県,田辺市,業種G,0,45
2010-01-01,0,0,不明,和歌山県,新宮市,業種B,0,101
2010-01-01,0,1,不明,和歌山県,新宮市,業種B,0,9
2010-01-01,0,2,不明,和歌山県,新宮市,業種D,0,50
2010-01-01,0,0,不明,和歌山県,紀の川市,業種H,0,101
2010-01-01,0,1,不明,和歌山県,紀の川市,業種D,0,5
2010-01-01,0,2,不明,和歌山県,紀の川市,業種I,0,47
2010-01-01,0,0,不明,和歌山県,岩出市,業種G,0,99
2010-01-01,0,1,不明,和歌山県,岩出市,業種D,0,5
2010-01-01,0,2,不明,和歌山県,岩出市,業種F,0,39
2010-01-01,0,0,不明,和歌山県,紀美野町,業種F,0,85
2010-01-01,0,1,不明,和歌山県,紀美野町,業種I,0,2
2010-01-01,0,2,不明,和歌山県,紀美野町,業種D,0,45
2010-01-01,0,0,不明,和歌山県,かつらぎ町,業種E,0,112
2010-01-01,0,1,不明,和歌山県,かつらぎ町,業種B,0,5
2010-01-01,0,2,不明,和歌山県,かつらぎ町,業種I,0,61
2010-01-01,0,0,不明,和歌山県,九度山町,業種C,0,87
2010-01-01,0,1,不明,和歌山県,九度山町,業種G,0,3
2010-01-01,0,2,不明,和歌山県,九度山町,業種B,0,42
2010-01-01,0,0,不明,和歌山県,高野町,業種F,0,103
2010-01-01,0,1,不明,和歌山県,高野町,業種D,0,4
2010-01-01,0,2,不明,和歌山県,高野町,業種H,0,47
2010-01-01,0,0,不明,和歌山県,湯浅町,業種D,0,87
2010-01-01,0,1,不明,和歌山県,湯浅町,業種F,0,4
2010-01-01,0,2,不明,和歌山県,湯浅町,業種F,0,42
2010-01-01,0,0,不明,和歌山県,広川町,業種A,0,90
2010-01-01,0,1,不明,和歌山県,広川町,業種I,0,2
2010-01-01,0,2,不明,和歌山県,広川町,業種A,0,54
2010-01-01,0,0,不明,和歌山県,有田川町,業種B,0,100
2010-01-01,0,1,不明,和歌山県,有田川町,業種E,0,5
2010-01-01,0,2,不明,和歌山県,有田川町,業種J,0,53
2010-01-01,0,0,不明,和歌山県,美浜町,業種E,0,80
2010-01-01,0,1,不明,和歌山県,美浜町,業種D,0,1
2010-01-01,0,2,不明,和歌山県,美浜町,業種H,0,37
2010-01-01,0,0,不明,和歌山県,日高町,業種E,0,82
2010-01-01,0,1,不明,和歌山県,日高町,業種C,0,2
2010-01-01,0,2,不明,和歌山県,日高町,業種A,0,39
2010-01-01,0,0,不明,和歌山県,由良町,業種G,0,124
2010-01-01,0,1,不明,和歌山県,由良町,業種C,0,7
2010-01-01,0,2,不明,和歌山県,由良町,業種A,0,80
2010-01-01,0,0,不明,和歌山県,印南町,業種C,0,99
2010-01-01,0,1,不明,和歌山県,印南町,業種C,0,4
2010-01-01,0,2,不明,和歌山県,印南町,業種C,0,60
2010-01-01,0,0,不明,和歌山県,みなべ町,業種C,0,105
2010-01-01,0,1,不明,和歌山県,みなべ町,業種A,0,5
2010-01-01,0,2,不明,和歌山県,みなべ町,業種B,0,58
2010-01-01,0,0,不明,和歌山県,日高川町,業種J,0,99
2010-01-01,0,1,不明,和歌山県,日高川町,業種C,0,5
2010-01-01,0,2,不明,和歌山県,日高川町,業種E,0,57
2010-01-01,0,0,不明,和歌山県,白浜町,業種J,0,140
2010-01-01,0,1,不明,和歌山県,白浜町,業種F,0,11
2010-01-01,0,2,不明,和歌山県,白浜町,業種F,0,76
2010-01-01,0,0,不明,和歌山県,上富田町,業種H,0,95
2010-01-01,0,1,不明,和歌山県,上富田町,業種J,0,7
2010-01-01,0,2,不明,和歌山県,上富田町,業種E,0,46
2010-01-01,0,0,不明,和歌山県,すさみ町,業種E,0,80
2010-01-01,0,1,不明,和歌山県,すさみ町,業種H,0,3
2010-01-01,0,2,不明,和歌山県,すさみ町,業種B,0,46
2010-01-01,0,0,不明,和歌山県,那智勝浦町,業種I,0,94
2010-01-01,0,1,不明,和歌山県,那智勝浦町,業種G,0,3
2010-01-01,0,2,不明,和歌山県,那智勝浦町,業種H,0,49
2010-01-01,0,0,不明,和歌山県,太地町,業種A,0,72
2010-01-01,0,1,不明,和歌山県,太地町,業種B,0,2
2010-01-01,0,2,不明,和歌山県,太地町,業種D,0,34
2010-01-01,0,0,不明,和歌山県,古座川町,業種A,0,66
2010-01-01,0,1,不明,和歌山県,古座川町,業種H,0,2
2010-01-01,0,2,不明,和歌山県,古座川町,業種F,0,36
2010-01-01,0,0,不明,和歌山県,北山村,業種E,0,141
2010-01-01,0,1,不明,和歌山県,北山村,業種C,0,4
2010-01-01,0,2,不明,和歌山県,北山村,業種F,0,101
2010-01-01,0,0,不明,和歌山県,串本町,業種H,0,81
2010-01-01,0,1,不明,和歌山県,串本町,業種E,0,4
2010-01-01,0,2,不明,和歌山県,串本町,業種H,0,38
2010-01-01,0,0,不明,鳥取県,鳥取市,業種J,0,122
2010-01-01,0,1,不明,鳥取県,鳥取市,業種A,0,11
2010-01-01,0,2,不明,鳥取県,鳥取市,業種B,0,61
2010-01-01,0,0,不明,鳥取県,米子市,業種E,0,123
2010-01-01,0,1,不明,鳥取県,米子市,業種H,0,12
2010-01-01,0,2,不明,鳥取県,米子市,業種D,0,59
2010-01-01,0,0,不明,鳥取県,倉吉市,業種E,0,120
2010-01-01,0,1,不明,鳥取県,倉吉市,業種C,0,12
2010-01-01,0,2,不明,鳥取県,倉吉市,業種I,0,60
2010-01-01,0,0,不明,鳥取県,境港市,業種G,0,103
2010-01-01,0,1,不明,鳥取県,境港市,業種F,0,9
2010-01-01,0,2,不明,鳥取県,境港市,業種B,0,50
2010-01-01,0,0,不明,鳥取県,岩美町,業種B,0,81
2010-01-01,0,1,不明,鳥取県,岩美町,業種B,0,3
2010-01-01,0,2,不明,鳥取県,岩美町,業種D,0,41
2010-01-01,0,0,不明,鳥取県,若桜町,業種H,0,63
2010-01-01,0,1,不明,鳥取県,若桜町,業種G,0,2
2010-01-01,0,2,不明,鳥取県,若桜町,業種D,0,31
2010-01-01,0,0,不明,鳥取県,智頭町,業種F,0,93
2010-01-01,0,1,不明,鳥取県,智頭町,業種A,0,5
2010-01-01,0,2,不明,鳥取県,智頭町,業種J,0,58
2010-01-01,0,0,不明,鳥取県,八頭町,業種I,0,67
2010-01-01,0,1,不明,鳥取県,八頭町,業種H,0,2
2010-01-01,0,2,不明,鳥取県,八頭町,業種C,0,32
2010-01-01,0,0,不明,鳥取県,三朝町,業種D,0,102
2010-01-01,0,1,不明,鳥取県,三朝町,業種J,0,3
2010-01-01,0,2,不明,鳥取県,三朝町,業種I,0,58
2010-01-01,0,0,不明,鳥取県,湯梨浜町,業種F,0,79
2010-01-01,0,1,不明,鳥取県,湯梨浜町,業種D,0,2
2010-01-01,0,2,不明,鳥取県,湯梨浜町,業種A,0,39
2010-01-01,0,0,不明,鳥取県,琴浦町,業種E,0,94
2010-01-01,0,1,不明,鳥取県,琴浦町,業種H,0,6
2010-01-01,0,2,不明,鳥取県,琴浦町,業種J,0,52
2010-01-01,0,0,不明,鳥取県,北栄町,業種B,0,84
2010-01-01,0,1,不明,鳥取県,北栄町,業種E,0,3
2010-01-01,0,2,不明,鳥取県,北栄町,業種A,0,43
2010-01-01,0,0,不明,鳥取県,日吉津村,業種A,0,324
2010-01-01,0,1,不明,鳥取県,日吉津村,業種C,0,15
2010-01-01,0,2,不明,鳥取県,日吉津村,業種E,0,257
2010-01-01,0,0,不明,鳥取県,大山町,業種F,0,83
2010-01-01,0,1,不明,鳥取県,大山町,業種C,0,5
2010-01-01,0,2,不明,鳥取県,大山町,業種I,0,46
2010-01-01,0,0,不明,鳥取県,南部町,業種H,0,79
2010-01-01,0,1,不明,鳥取県,南部町,業種C,0,3
2010-01-01,0,2,不明,鳥取県,南部町,業種F,0,40
2010-01-01,0,0,不明,鳥取県,伯耆町,業種J,0,115
2010-01-01,0,1,不明,鳥取県,伯耆町,業種H,0,8
2010-01-01,0,2,不明,鳥取県,伯耆町,業種G,0,68
2010-01-01,0,0,不明,鳥取県,日南町,業種F,0,77
2010-01-01,0,1,不明,鳥取県,日南町,業種B,0,4
2010-01-01,0,2,不明,鳥取県,日南町,業種F,0,47
2010-01-01,0,0,不明,鳥取県,日野町,業種I,0,103
2010-01-01,0,1,不明,鳥取県,日野町,業種H,0,4
2010-01-01,0,2,不明,鳥取県,日野町,業種A,0,64
2010-01-01,0,0,不明,鳥取県,江府町,業種D,0,240
2010-01-01,0,1,不明,鳥取県,江府町,業種H,0,3
2010-01-01,0,2,不明,鳥取県,江府町,業種B,0,206
2010-01-01,0,0,不明,島根県,松江市,業種F,0,134
2010-01-01,0,1,不明,島根県,松江市,業種F,0,14
2010-01-01,0,2,不明,島根県,松江市,業種F,0,60
2010-01-01,0,0,不明,島根県,浜田市,業種D,0,129
2010-01-01,0,1,不明,島根県,浜田市,業種E,0,10
2010-01-01,0,2,不明,島根県,浜田市,業種D,0,72
2010-01-01,0,0,不明,島根県,出雲市,業種A,0,115
2010-01-01,0,1,不明,島根県,出雲市,業種A,0,8
2010-01-01,0,2,不明,島根県,出雲市,業種G,0,59
2010-01-01,0,0,不明,島根県,益田市,業種J,0,109
2010-01-01,0,1,不明,島根県,益田市,業種G,0,9
2010-01-01,0,2,不明,島根県,益田市,業種G,0,58
2010-01-01,0,0,不明,島根県,大田市,業種D,0,93
2010-01-01,0,1,不明,島根県,大田市,業種F,0,7
2010-01-01,0,2,不明,島根県,大田市,業種F,0,46
2010-01-01,0,0,不明,島根県,安来市,業種A,0,115
2010-01-01,0,1,不明,島根県,安来市,業種J,0,5
2010-01-01,0,2,不明,島根県,安来市,業種D,0,69
2010-01-01,0,0,不明,島根県,江津市,業種A,0,108
2010-01-01,0,1,不明,島根県,江津市,業種D,0,9
2010-01-01,0,2,不明,島根県,江津市,業種G,0,58
2010-01-01,0,0,不明,島根県,雲南市,業種B,0,92
2010-01-01,0,1,不明,島根県,雲南市,業種H,0,10
2010-01-01,0,2,不明,島根県,雲南市,業種A,0,45
2010-01-01,0,0,不明,島根県,奥出雲町,業種J,0,81
2010-01-01,0,1,不明,島根県,奥出雲町,業種H,0,7
2010-01-01,0,2,不明,島根県,奥出雲町,業種J,0,41
2010-01-01,0,0,不明,島根県,飯南町,業種A,0,93
2010-01-01,0,1,不明,島根県,飯南町,業種C,0,6
2010-01-01,0,2,不明,島根県,飯南町,業種C,0,56
2010-01-01,0,0,不明,島根県,川本町,業種H,0,89
2010-01-01,0,1,不明,島根県,川本町,業種E,0,8
2010-01-01,0,2,不明,島根県,川本町,業種I,0,43
2010-01-01,0,0,不明,島根県,美郷町,業種F,0,88
2010-01-01,0,1,不明,島根県,美郷町,業種C,0,4
2010-01-01,0,2,不明,島根県,美郷町,業種B,0,55
2010-01-01,0,0,不明,島根県,邑南町,業種D,0,87
2010-01-01,0,1,不明,島根県,邑南町,業種H,0,5
2010-01-01,0,2,不明,島根県,邑南町,業種J,0,48
2010-01-01,0,0,不明,島根県,津和野町,業種J,0,88
2010-01-01,0,1,不明,島根県,津和野町,業種I,0,6
2010-01-01,0,2,不明,島根県,津和野町,業種H,0,48
2010-01-01,0,0,不明,島根県,吉賀町,業種H,0,79
2010-01-01,0,1,不明,島根県,吉賀町,業種A,0,4
2010-01-01,0,2,不明,島根県,吉賀町,業種H,0,39
2010-01-01,0,0,不明,島根県,海士町,業種G,0,84
2010-01-01,0,1,不明,島根県,海士町,業種B,0,4
2010-01-01,0,2,不明,島根県,海士町,業種A,0,34
2010-01-01,0,0,不明,島根県,西ノ島町,業種I,0,82
2010-01-01,0,1,不明,島根県,西ノ島町,業種G,0,4
2010-01-01,0,2,不明,島根県,西ノ島町,業種I,0,34
2010-01-01,0,0,不明,島根県,知夫村,業種A,0,71
2010-01-01,0,1,不明,島根県,知夫村,業種F,0,3
2010-01-01,0,2,不明,島根県,知夫村,業種J,0,33
2010-01-01,0,0,不明,島根県,隠岐の島町,業種C,0,89
2010-01-01,0,1,不明,島根県,隠岐の島町,業種C,0,4
2010-01-01,0,2,不明,島根県,隠岐の島町,業種E,0,40
2010-01-01,0,0,不明,岡山県,岡山市,業種H,0,158
2010-01-01,0,1,不明,岡山県,岡山市,業種J,0,17
2010-01-01,0,2,不明,岡山県,岡山市,業種J,0,65
2010-01-01,0,0,不明,岡山県,倉敷市,業種I,0,166
2010-01-01,0,1,不明,岡山県,倉敷市,業種D,0,11
2010-01-01,0,2,不明,岡山県,倉敷市,業種D,0,79
2010-01-01,0,0,不明,岡山県,津山市,業種H,0,124
2010-01-01,0,1,不明,岡山県,津山市,業種I,0,12
2010-01-01,0,2,不明,岡山県,津山市,業種E,0,58
2010-01-01,0,0,不明,岡山県,玉野市,業種G,0,133
2010-01-01,0,1,不明,岡山県,玉野市,業種D,0,19
2010-01-01,0,2,不明,岡山県,玉野市,業種C,0,57
2010-01-01,0,0,不明,岡山県,笠岡市,業種F,0,134
2010-01-01,0,1,不明,岡山県,笠岡市,業種A,0,11
2010-01-01,0,2,不明,岡山県,笠岡市,業種E,0,69
2010-01-01,0,0,不明,岡山県,井原市,業種C,0,103
2010-01-01,0,1,不明,岡山県,井原市,業種A,0,9
2010-01-01,0,2,不明,岡山県,井原市,業種G,0,49
2010-01-01,0,0,不明,岡山県,総社市,業種F,0,119
2010-01-01,0,1,不明,岡山県,総社市,業種J,0,6
2010-01-01,0,2,不明,岡山県,総社市,業種F,0,57
2010-01-01,0,0,不明,岡山県,高梁市,業種A,0,107
2010-01-01,0,1,不明,岡山県,高梁市,業種A,0,8
2010-01-01,0,2,不明,岡山県,高梁市,業種J,0,54
2010-01-01,0,0,不明,岡山県,新見市,業種I,0,101
2010-01-01,0,1,不明,岡山県,新見市,業種J,0,5
2010-01-01,0,2,不明,岡山県,新見市,業種J,0,54
2010-01-01,0,0,不明,岡山県,備前市,業種A,0,135
2010-01-01,0,1,不明,岡山県,備前市,業種C,0,14
2010-01-01,0,2,不明,岡山県,備前市,業種I,0,72
2010-01-01,0,0,不明,岡山県,瀬戸内市,業種B,0,117
2010-01-01,0,1,不明,岡山県,瀬戸内市,業種E,0,14
2010-01-01,0,2,不明,岡山県,瀬戸内市,業種J,0,57
2010-01-01,0,0,不明,岡山県,赤磐市,業種F,0,100
2010-01-01,0,1,不明,岡山県,赤磐市,業種D,0,6
2010-01-01,0,2,不明,岡山県,赤磐市,業種C,0,49
2010-01-01,0,0,不明,岡山県,真庭市,業種H,0,99
2010-01-01,0,1,不明,岡山県,真庭市,業種G,0,8
2010-01-01,0,2,不明,岡山県,真庭市,業種E,0,53
2010-01-01,0,0,不明,岡山県,美作市,業種H,0,96
2010-01-01,0,1,不明,岡山県,美作市,業種D,0,6
2010-01-01,0,2,不明,岡山県,美作市,業種J,0,53
2010-01-01,0,0,不明,岡山県,浅口市,業種F,0,93
2010-01-01,0,1,不明,岡山県,浅口市,業種F,0,4
2010-01-01,0,2,不明,岡山県,浅口市,業種E,0,44
2010-01-01,0,0,不明,岡山県,和気町,業種I,0,97
2010-01-01,0,1,不明,岡山県,和気町,業種C,0,9
2010-01-01,0,2,不明,岡山県,和気町,業種H,0,46
2010-01-01,0,0,不明,岡山県,早島町,業種D,0,133
2010-01-01,0,1,不明,岡山県,早島町,業種E,0,12
2010-01-01,0,2,不明,岡山県,早島町,業種G,0,71
2010-01-01,0,0,不明,岡山県,里庄町,業種C,0,126
2010-01-01,0,1,不明,岡山県,里庄町,業種I,0,14
2010-01-01,0,2,不明,岡山県,里庄町,業種I,0,63
2010-01-01,0,0,不明,岡山県,矢掛町,業種H,0,103
2010-01-01,0,1,不明,岡山県,矢掛町,業種E,0,9
2010-01-01,0,2,不明,岡山県,矢掛町,業種J,0,51
2010-01-01,0,0,不明,岡山県,新庄村,業種A,0,255
2010-01-01,0,1,不明,岡山県,新庄村,業種F,0,2
2010-01-01,0,2,不明,岡山県,新庄村,業種A,0,228
2010-01-01,0,0,不明,岡山県,鏡野町,業種G,0,166
2010-01-01,0,1,不明,岡山県,鏡野町,業種F,0,34
2010-01-01,0,2,不明,岡山県,鏡野町,業種J,0,91
2010-01-01,0,0,不明,岡山県,勝央町,業種C,0,155
2010-01-01,0,1,不明,岡山県,勝央町,業種I,0,26
2010-01-01,0,2,不明,岡山県,勝央町,業種E,0,89
