日付,性別,年齢,政党,都道府県,立候補者名,職業,職業カテゴリ(未使用),カウント,職業カテゴリ,選挙制度,小選挙区,前・元・新,当選回数,推薦,性別>年齢,政党>性別,政党>年齢>性別,政党>都道府県,政党>職業カテゴリ
2021-10-31,♂男性,56,維新,大阪府,馬場 伸幸♂(56),日本維新の会幹事長、元堺市議会議員,0,1,政党役職,小選挙区,17,前,4,-,,,,,
2021-10-31,♂男性,53,維新,大阪府,遠藤 敬♂(53),日本維新の会国会対策委員長、元堺高石青年会議所理事長,0,1,政党役職,小選挙区,18,前,4,-,,,,,
2021-10-31,♂男性,57,維新,大阪府,伊東 信久♂(57),医療法人理事長、医師,0,1,団体役員,小選挙区,19,元,3,-,,,,,
2021-10-31,♂男性,47,立民,兵庫県,井坂 信彦♂(47),元神戸市議会議員、行政書士,0,1,議員,小選挙区,01,元,3,国民県連,,,,,
2021-10-31,♂男性,63,公明,兵庫県,赤羽 一嘉♂(63),元国土交通大臣、元衆議院経済産業委員長,0,1,大臣,小選挙区,02,前,9,自民,,,,,
2021-10-31,♂男性,56,自民,兵庫県,関 芳弘♂(56),元経済産業副大臣、元環境副大臣,0,1,大臣,小選挙区,03,前,5,公明,,,,,
2021-10-31,♂男性,50,自民,兵庫県,藤井 比早之♂(50),元内閣府副大臣、元国土交通政務官,0,1,大臣,小選挙区,04,前,4,公明,,,,,
2021-10-31,♂男性,69,自民,兵庫県,谷 公一♂(69),元復興副大臣、元衆議院国土交通委員長,0,1,大臣,小選挙区,05,前,7,公明,,,,,
2021-10-31,♂男性,57,維新,兵庫県,市村 浩一郎♂(57),元国土交通政務官、兵庫維新の会副代表,0,1,政務官,小選挙区,06,元,4,-,,,,,
2021-10-31,♂男性,55,自民,兵庫県,山田 賢司♂(55),元外務政務官、自民党国会対策副委員長,0,1,政務官,小選挙区,07,前,4,-,,,,,
2021-10-31,♂男性,43,公明,兵庫県,中野 洋昌♂(43),元経済産業政務官、公明党経済産業部会長,0,1,政務官,小選挙区,08,前,4,自民,,,,,
2021-10-31,♂男性,59,自民,兵庫県,西村 康稔♂(59),元経済再生担当大臣、元官房副長官,0,1,大臣,小選挙区,09,前,7,公明,,,,,
2021-10-31,♂男性,73,自民,兵庫県,渡海 紀三朗♂(73),元文部科学大臣、自民党科学技術・イノベーション戦略調査会長,0,1,大臣,小選挙区,10,前,10,公明,,,,,
2021-10-31,♂男性,62,自民,兵庫県,松本 剛明♂(62),元外務大臣、元衆議院議院運営委員長,0,1,大臣,小選挙区,11,前,8,公明,,,,,
2021-10-31,♂男性,67,自民,兵庫県,山口 壯♂(67),環境大臣、元外務副大臣,0,1,大臣,小選挙区,12,前,7,公明,,,,,
2021-10-31,♂男性,61,立民,奈良県,馬淵 澄夫♂(61),元国土交通大臣、元総理大臣補佐官,0,1,大臣,小選挙区,01,前,7,-,,,,,
2021-10-31,♀女性,60,自民,奈良県,高市 早苗♀(60),自民党政務調査会長、元総務大臣,0,1,政党役職,小選挙区,02,前,9,公明,,,,,
2021-10-31,♂男性,47,自民,奈良県,田野瀬 太道♂(47),元文部科学副大臣、元社会福祉法人理事長,0,1,大臣,小選挙区,03,前,4,-,,,,,
2021-10-31,♂男性,65,国民,和歌山県,岸本 周平♂(65),国民民主党選挙対策委員長、元財務省理財局国庫課長,0,1,政党役職,小選挙区,01,前,5,-,,,,,
2021-10-31,♂男性,69,自民,和歌山県,石田 真敏♂(69),元総務大臣、元和歌山県海南市長,0,1,大臣,小選挙区,02,前,8,公明,,,,,
2021-10-31,♂男性,82,自民,和歌山県,二階 俊博♂(82),元自民党幹事長、元経済産業大臣,0,1,政党役職,小選挙区,03,前,13,公明,,,,,
2021-10-31,♂男性,64,自民,鳥取県,石破 茂♂(64),元地方創生担当大臣、元自民党幹事長,0,1,大臣,小選挙区,01,前,12,公明,,,,,
2021-10-31,♂男性,60,自民,鳥取県,赤沢 亮正♂(60),元内閣府副大臣、元衆議院環境委員長,0,1,大臣,小選挙区,02,前,6,公明,,,,,
2021-10-31,♂男性,77,自民,島根県,細田 博之♂(77),元官房長官、元自民党幹事長,0,1,その他,小選挙区,01,前,11,公明,,,,,
2021-10-31,♂男性,41,自民,島根県,高見 康裕♂(41),元島根県議会議員、元自衛官,0,1,議員,小選挙区,02,新,1,公明,,,,,
2021-10-31,♂男性,67,自民,岡山県,逢沢 一郎♂(67),元外務副大臣、元衆議院議院運営委員長,0,1,大臣,小選挙区,01,前,12,公明,,,,,
2021-10-31,♂男性,56,自民,岡山県,山下 貴司♂(56),元法務大臣、弁護士,0,1,大臣,小選挙区,02,前,4,公明,,,,,
2021-10-31,♂男性,41,無,岡山県,平沼 正二郎♂(41),ＩＴ会社役員、元電機メーカー社員,0,1,その他,小選挙区,03,新,1,-,,,,,
2021-10-31,♂男性,47,自民,岡山県,橋本 岳♂(47),元厚生労働副大臣、元衆議院厚生労働委員会筆頭理事,0,1,大臣,小選挙区,04,前,5,公明,,,,,
2021-10-31,♂男性,65,自民,岡山県,加藤 勝信♂(65),元官房長官、元厚生労働大臣,0,1,その他,小選挙区,05,前,7,公明,,,,,
2021-10-31,♂男性,64,自民,広島県,岸田 文雄♂(64),総理大臣、元外務大臣,0,1,大臣,小選挙区,01,前,10,公明,,,,,
2021-10-31,♂男性,73,自民,広島県,平口 洋♂(73),元法務副大臣、元衆議院法務委員長,0,1,大臣,小選挙区,02,前,5,公明,,,,,
2021-10-31,♂男性,69,公明,広島県,斉藤 鉄夫♂(69),国土交通大臣、公明党副代表,0,1,大臣,小選挙区,03,前,10,自民,,,,,
2021-10-31,♂男性,46,自民,広島県,新谷 正義♂(46),元総務副大臣、元厚生労働政務官,0,1,大臣,小選挙区,04,前,4,公明,,,,,
2021-10-31,♂男性,63,自民,広島県,寺田 稔♂(63),元総務副大臣、元衆議院安全保障委員長,0,1,大臣,小選挙区,05,前,6,公明,,,,,
2021-10-31,♂男性,62,立民,広島県,佐藤 公治♂(62),立憲民主党広島県連代表、元参議院外交防衛委員長,0,1,政党役職,小選挙区,06,前,4,-,,,,,
2021-10-31,♂男性,38,自民,広島県,小林 史明♂(38),デジタル副大臣、元総務政務官,0,1,大臣,小選挙区,07,前,4,公明,,,,,
2021-10-31,♂男性,50,自民,山口県,高村 正大♂(50),財務政務官、元外務大臣秘書官,0,1,政務官,小選挙区,01,前,2,公明,,,,,
2021-10-31,♂男性,62,自民,山口県,岸 信夫♂(62),防衛大臣、元衆議院安全保障委員長,0,1,大臣,小選挙区,02,前,4,公明,,,,,
2021-10-31,♂男性,60,自民,山口県,林 芳正♂(60),元文部科学大臣、元参議院議員,0,1,大臣,小選挙区,03,新,1,公明,,,,,
2021-10-31,♂男性,67,自民,山口県,安倍 晋三♂(67),元総理大臣、自民党憲法改正推進本部最高顧問,0,1,大臣,小選挙区,04,前,10,公明,,,,,
2021-10-31,♂男性,55,無,徳島県,仁木 博文♂(55),医師、徳島市倫理法人会相談役,0,1,医師,小選挙区,01,元,2,-,,,,,
2021-10-31,♂男性,71,自民,徳島県,山口 俊一♂(71),元沖縄・北方担当大臣、元財務副大臣,0,1,大臣,小選挙区,02,前,11,公明,,,,,
2021-10-31,♂男性,50,立民,香川県,小川 淳也♂(50),立憲民主党国会対策副委員長、元総務政務官,0,1,政党役職,小選挙区,01,前,6,-,,,,,
2021-10-31,♂男性,52,国民,香川県,玉木 雄一郎♂(52),国民民主党代表、元財務省主査,0,1,政党役職,小選挙区,02,前,5,-,,,,,
2021-10-31,♂男性,53,自民,香川県,大野 敬太郎♂(53),内閣府副大臣、元防衛政務官,0,1,大臣,小選挙区,03,前,4,公明,,,,,
2021-10-31,♂男性,45,自民,愛媛県,塩崎 彰久♂(45),弁護士、元官房長官秘書官,0,1,弁護士,小選挙区,01,新,1,公明,,,,,
2021-10-31,♂男性,69,自民,愛媛県,村上 誠一郎♂(69),元行政改革担当大臣、自民党愛媛県連会長,0,1,大臣,小選挙区,02,前,12,公明,,,,,
2021-10-31,♂男性,57,自民,愛媛県,井原 巧♂(57),元参議院議員、元愛媛県四国中央市長,0,1,議員,小選挙区,03,新,1,公明,,,,,
2021-10-31,♂男性,53,自民,愛媛県,長谷川 淳二♂(53),元愛媛県副知事、元総務省地域政策課長,0,1,首長,小選挙区,04,新,1,公明,,,,,
2021-10-31,♂男性,64,自民,高知県,中谷 元♂(64),元防衛大臣、元自民党副幹事長,0,1,大臣,小選挙区,01,前,11,公明,,,,,
2021-10-31,♂男性,54,自民,高知県,尾崎 正直♂(54),元高知県知事、元財務省主計官補佐,0,1,首長,小選挙区,02,新,1,公明,,,,,
2021-10-31,♂男性,59,自民,福岡県,井上 貴博♂(59),自民党国会対策副委員長、元財務政務官,0,1,政党役職,小選挙区,01,前,4,公明,,,,,
2021-10-31,♂男性,49,自民,福岡県,鬼木 誠♂(49),防衛副大臣、元福岡県議会議員,0,1,大臣,小選挙区,02,前,4,公明,,,,,
2021-10-31,♂男性,49,自民,福岡県,古賀 篤♂(49),厚生労働副大臣、元総務政務官,0,1,大臣,小選挙区,03,前,4,-,,,,,
2021-10-31,♂男性,59,自民,福岡県,宮内 秀樹♂(59),元農林水産副大臣、元自民党副幹事長,0,1,大臣,小選挙区,04,前,4,公明,,,,,
2021-10-31,♀女性,61,立民,福岡県,堤 かなめ♀(61),元福岡県議会議員、元九州女子大学人間科学部教授,0,1,議員,小選挙区,05,新,1,社民県連合,,,,,
2021-10-31,♂男性,42,自民,福岡県,鳩山 二郎♂(42),総務政務官、元福岡県大川市長,0,1,政務官,小選挙区,06,前,3,公明,,,,,
2021-10-31,♂男性,61,自民,福岡県,藤丸 敏♂(61),元防衛政務官、元衆議院議員秘書,0,1,政務官,小選挙区,07,前,4,公明,,,,,
2021-10-31,♂男性,81,自民,福岡県,麻生 太郎♂(81),自民党副総裁、元総理大臣,0,1,その他,小選挙区,08,前,14,-,,,,,
2021-10-31,♂男性,48,無,福岡県,緒方 林太郎♂(48),元衆議院内閣委員会理事、元外務省職員,0,1,団体役員,小選挙区,09,元,3,-,,,,,
2021-10-31,♂男性,48,立民,福岡県,城井 崇♂(48),立憲民主党福岡県連代表代行、元文部科学政務官,0,1,政党役職,小選挙区,10,前,4,-,,,,,
2021-10-31,♂男性,53,自民,福岡県,武田 良太♂(53),元総務大臣、元国家公安委員長,0,1,大臣,小選挙区,11,前,7,公明,,,,,
2021-10-31,♂男性,62,立民,佐賀県,原口 一博♂(62),立憲民主党副代表、元総務大臣,0,1,政党役職,小選挙区,01,前,9,-,,,,,
2021-10-31,♂男性,56,立民,佐賀県,大串 博志♂(56),立憲民主党役員室長、元総理大臣補佐官,0,1,その他,小選挙区,02,前,6,-,,,,,
2021-10-31,♀女性,57,国民,長崎県,西岡 秀子♀(57),国民民主党政務調査会長代理、元参議院議員秘書,0,1,政党役職,小選挙区,01,前,2,-,,,,,
2021-10-31,♂男性,41,自民,長崎県,加藤 竜祥♂(41),元衆議院議員秘書、元不動産会社社員,0,1,議員,小選挙区,02,新,1,公明,,,,,
2021-10-31,♂男性,80,自民,長崎県,谷川 弥一♂(80),自民党離島振興特別委員長、元文部科学副大臣,0,1,政党役職,小選挙区,03,前,7,公明,,,,,
2021-10-31,♂男性,74,自民,長崎県,北村 誠吾♂(74),元地方創生担当大臣、元防衛副大臣,0,1,大臣,小選挙区,04,前,8,公明,,,,,
2021-10-31,♂男性,52,自民,熊本県,木原 稔♂(52),元財務副大臣、元総理大臣補佐官,0,1,大臣,小選挙区,01,前,5,-,,,,,
2021-10-31,♂男性,43,無,熊本県,西野 太亮♂(43),元財務省職員、元復興庁職員,0,1,官僚,小選挙区,02,新,1,-,,,,,
2021-10-31,♂男性,70,自民,熊本県,坂本 哲志♂(70),元一億総活躍担当大臣、元熊本日日新聞記者,0,1,大臣,小選挙区,03,前,7,公明,,,,,
2021-10-31,♂男性,60,自民,熊本県,金子 恭之♂(60),総務大臣、元国土交通副大臣,0,1,大臣,小選挙区,04,前,8,公明,,,,,
2021-10-31,♂男性,63,無,大分県,吉良 州司♂(63),元外務副大臣、元日商岩井米国会社産業プロジェクト部長,0,1,大臣,小選挙区,01,前,6,-,,,,,
2021-10-31,♂男性,80,自民,大分県,衛藤 征士郎♂(80),元衆議院副議長、自民党憲法改正推進本部長,0,1,議員,小選挙区,02,前,13,公明,,,,,
2021-10-31,♂男性,64,自民,大分県,岩屋 毅♂(64),元防衛大臣、元外務副大臣,0,1,大臣,小選挙区,03,前,9,公明,,,,,
2021-10-31,♂男性,44,立民,宮崎県,渡辺 創♂(44),元宮崎県議会議員、元毎日新聞記者,0,1,議員,小選挙区,01,新,1,社民県連合,,,,,
2021-10-31,♂男性,61,自民,宮崎県,江藤 拓♂(61),自民党政務調査会長代理、元農林水産大臣,0,1,政党役職,小選挙区,02,前,7,公明,,,,,
2021-10-31,♂男性,56,自民,宮崎県,古川 禎久♂(56),法務大臣、元財務副大臣,0,1,大臣,小選挙区,03,前,7,公明,,,,,
2021-10-31,♂男性,41,自民,鹿児島県,宮路 拓馬♂(41),元総務政務官、元総務省課長補佐,0,1,政務官,小選挙区,01,前,3,公明,,,,,
2021-10-31,♂男性,63,無,鹿児島県,三反園 訓♂(63),元鹿児島県知事、元テレビ朝日コメンテーター,0,1,首長,小選挙区,02,新,1,-,,,,,
2021-10-31,♂男性,63,立民,鹿児島県,野間 健♂(63),元衆議院議員秘書、立憲民主党鹿児島県連幹事長,0,1,議員,小選挙区,03,元,3,-,,,,,
2021-10-31,♂男性,76,自民,鹿児島県,森山 裕♂(76),元農林水産大臣、元自民党国会対策委員長,0,1,大臣,小選挙区,04,前,7,公明,,,,,
2021-10-31,♂男性,73,共産,沖縄県,赤嶺 政賢♂(73),共産党沖縄県委員長、元那覇市議会議員,0,1,政党役職,小選挙区,01,前,8,れ新,,,,,
2021-10-31,♂男性,65,社民,沖縄県,新垣 邦男♂(65),元沖縄県北中城村長、沖縄伝統空手道振興会理事長,0,1,首長,小選挙区,02,新,1,-,,,,,
2021-10-31,♀女性,56,自民,沖縄県,島尻 安伊子♀(56),元沖縄・北方担当大臣、元参議院議員,0,1,大臣,小選挙区,03,新,1,公明,,,,,
2021-10-31,♂男性,67,自民,沖縄県,西銘 恒三郎♂(67),復興大臣、沖縄・北方担当大臣,0,1,大臣,小選挙区,04,前,6,公明,,,,,
2021-10-31,♀女性,35,自民,北海道ブロック,鈴木 貴子♀(35),外務副大臣、元ＮＨＫディレクター,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,63,自民,北海道ブロック,渡辺 孝一♂(63),総務政務官、元北海道岩見沢市長,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,49,自民,北海道ブロック,堀井 学♂(49),元外務政務官、元スピードスケート選手,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♀女性,62,自民,北海道ブロック,中川 郁子♀(62),元農林水産政務官、元三菱商事社員,0,1,政務官,比例代表,-,元,3,-,,,,,
2021-10-31,♀女性,38,立民,北海道ブロック,大築 紅葉♀(38),元フジテレビ記者,0,1,記者,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,46,立民,北海道ブロック,荒井 優♀(46),学校法人理事長、元ソフトバンク社員,0,1,団体役員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,53,立民,北海道ブロック,神谷 裕♂(53),元衆議院議員秘書、元日本かつお・まぐろ漁協職員,0,1,議員,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,61,公明,北海道ブロック,佐藤 英道♂(61),元農林水産政務官、元北海道議会議員,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,55,自民,東北ブロック,津島 淳♂(55),法務副大臣、元衆議院議員秘書,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,59,自民,東北ブロック,秋葉 賢也♂(59),元総理大臣補佐官、元厚生労働副大臣,0,1,大臣,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,66,自民,東北ブロック,菅家 一郎♂(66),元復興副大臣、元環境政務官,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,66,自民,東北ブロック,亀岡 偉民♂(66),元復興副大臣、元文部科学副大臣,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,72,自民,東北ブロック,金田 勝年♂(72),元法務大臣、元衆議院予算委員長,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,46,自民,東北ブロック,上杉 謙太郎♂(46),外務政務官、元参議院議員秘書,0,1,政務官,比例代表,-,前,2,-,,,,,
2021-10-31,♀女性,57,立民,東北ブロック,岡本 章子♀(57),立憲民主党宮城県連代表代行、元仙台市議会議員,0,1,政党役職,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,45,立民,東北ブロック,寺田 学♂(45),元総理大臣補佐官、元三菱商事社員,0,1,大臣,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,79,立民,東北ブロック,小沢 一郎♂(79),元自由党代表、元民主党代表,0,1,政党役職,比例代表,-,前,18,-,,,,,
2021-10-31,♂男性,29,立民,東北ブロック,馬場 雄基♂(29),元三井住友信託銀行行員、立憲民主党福島県連副代表,0,1,会社員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,58,公明,東北ブロック,庄子 賢一♂(58),公明党宮城県本部代表、元宮城県議会議員,0,1,政党役職,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,62,共産,東北ブロック,高橋 千鶴子♀(62),共産党衆議院議員団長、元青森県議会議員,0,1,議員,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,50,維新,東北ブロック,早坂 敦♂(50),元仙台市議会議員、放課後等デイサービス会社社員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♀女性,60,自民,北関東ブロック,尾身 朝子♀(60),自民党行政改革推進本部幹事、元ＩＴベンチャー企業代表取締役,0,1,その他,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,44,自民,北関東ブロック,野中 厚♂(44),元農林水産政務官、元埼玉県議会議員,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,50,自民,北関東ブロック,牧原 秀樹♂(50),元経済産業副大臣、弁護士,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,67,自民,北関東ブロック,田所 嘉徳♂(67),元法務副大臣、元茨城県議会議員,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,49,自民,北関東ブロック,石川 昭政♂(49),元経済産業政務官、元内閣府政務官,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,51,自民,北関東ブロック,五十嵐 清♂(51),元栃木県議会議員、元衆議院議員秘書,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,52,自民,北関東ブロック,中根 一幸♂(52),元外務副大臣、元埼玉県鴻巣市議会議員,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,44,立民,北関東ブロック,藤岡 隆雄♂(44),元金融庁課長補佐、元衆議院議員秘書,0,1,政治スタッフ,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,72,立民,北関東ブロック,中村 喜四郎♂(72),元建設大臣、元科学技術庁長官,0,1,大臣,比例代表,-,前,15,-,,,,,
2021-10-31,♀女性,56,立民,北関東ブロック,小宮山 泰子♀(56),立憲民主党国土交通部会長、元埼玉県議会議員,0,1,政党役職,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,66,立民,北関東ブロック,坂本 祐之輔♂(66),元民進党副代表、元埼玉県東松山市長,0,1,政党役職,比例代表,-,元,3,-,,,,,
2021-10-31,♂男性,42,立民,北関東ブロック,青山 大人♂(42),元茨城県議会議員、元衆議院議員秘書,0,1,議員,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,63,公明,北関東ブロック,石井 啓一♂(63),公明党幹事長、元国土交通大臣,0,1,政党役職,比例代表,-,前,10,-,,,,,
2021-10-31,♂男性,59,公明,北関東ブロック,輿水 恵一♂(59),元総務政務官、公明党埼玉県本部副代表,0,1,政務官,比例代表,-,元,3,-,,,,,
2021-10-31,♂男性,59,公明,北関東ブロック,福重 隆浩♂(59),元群馬県議会議員、公明党群馬県本部代表,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,59,共産,北関東ブロック,塩川 鉄也♂(59),共産党国会対策委員長代理、元埼玉県日高市職員,0,1,政党役職,比例代表,-,前,8,-,,,,,
2021-10-31,♂男性,42,維新,北関東ブロック,沢田 良♂(42),コンサルティング会社役員、元日本維新の会埼玉県総支部幹事長,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,58,維新,北関東ブロック,高橋 英明♂(58),元埼玉県川口市議会議員、不動産会社社長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,58,国民,北関東ブロック,鈴木 義弘♂(58),元埼玉県議会議員、元参議院議員秘書,0,1,議員,比例代表,-,元,3,-,,,,,
2021-10-31,♂男性,58,自民,南関東ブロック,星野 剛士♂(58),自民党広報本部報道局長、元神奈川県議会議員,0,1,その他,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,72,自民,南関東ブロック,甘利 明♂(72),自民党幹事長、元経済再生担当大臣,0,1,政党役職,比例代表,-,前,13,-,,,,,
2021-10-31,♂男性,46,自民,南関東ブロック,秋本 真利♂(46),元国土交通政務官、自民党国会対策副委員長,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,45,自民,南関東ブロック,三谷 英弘♂(45),元文部科学政務官、弁護士,0,1,政務官,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,50,自民,南関東ブロック,義家 弘介♂(50),元文部科学副大臣、元高校教諭,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,53,自民,南関東ブロック,中山 展宏♂(53),国土交通副大臣、元外務政務官,0,1,大臣,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,57,自民,南関東ブロック,門山 宏哲♂(57),元法務政務官、弁護士,0,1,政務官,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,46,自民,南関東ブロック,山本 朋広♂(46),元防衛副大臣、元内閣府副大臣,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,71,自民,南関東ブロック,桜田 義孝♂(71),元オリンピック・パラリンピック担当大臣、自民党行政改革推進本部長,0,1,大臣,比例代表,-,前,8,-,,,,,
2021-10-31,♂男性,38,立民,南関東ブロック,中谷 一馬♂(38),元神奈川県議会議員、元ＩＴ企業執行役員,0,1,議員,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,58,立民,南関東ブロック,谷田川 元♂(58),立憲民主党千葉県連副代表、元千葉県議会議員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,52,立民,南関東ブロック,青柳 陽一郎♂(52),元衆議院議院運営委員会理事、立憲民主党神奈川県連幹事長,0,1,団体役員,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,54,立民,南関東ブロック,中島 克仁♂(54),医師、立憲民主党政務調査会副会長,0,1,医師,比例代表,-,前,4,-,,,,,
2021-10-31,♂男性,58,立民,南関東ブロック,山崎 誠♂(58),立憲民主党政務調査会副会長、元横浜市議会議員,0,1,政党役職,比例代表,-,前,3,-,,,,,
2021-10-31,♀女性,65,公明,南関東ブロック,古屋 範子♀(65),公明党副代表、元厚生労働副大臣,0,1,政党役職,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,60,公明,南関東ブロック,角田 秀穂♂(60),公明党千葉県本部副代表、公明党団体局次長,0,1,政党役職,比例代表,-,元,2,-,,,,,
2021-10-31,♂男性,67,共産,南関東ブロック,志位 和夫♂(67),共産党委員長、元共産党書記局長,0,1,政党役職,比例代表,-,前,10,-,,,,,
2021-10-31,♂男性,42,維新,南関東ブロック,金村 龍那♂(42),元衆議院議員秘書、元福祉施設運営会社社長,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,38,維新,南関東ブロック,藤巻 健太♂(38),千葉維新の会幹事長、元みずほ銀行行員,0,1,政党役職,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,53,維新,南関東ブロック,浅川 義治♂(53),元横浜市議会議員、元横浜銀行行員,0,1,議員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,32,国民,南関東ブロック,鈴木 敦♂(32),元国民民主党職員、元衆議院議員秘書,0,1,官僚,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,52,れ新,南関東ブロック,多ケ谷 亮♂(52),コンサルティング会社経営、飲食店経営,0,1,経営者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,56,自民,東京ブロック,高木 啓♂(56),自民党国土交通部会副部会長、元東京都議会議員,0,1,政党役職,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,48,自民,東京ブロック,松本 洋平♂(48),元経済産業副大臣、自民党国会対策副委員長,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,57,自民,東京ブロック,越智 隆雄♂(57),元衆議院財務金融委員長、元内閣府副大臣,0,1,政党役職,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,60,自民,東京ブロック,若宮 健嗣♂(60),万博担当大臣、元外務副大臣,0,1,大臣,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,59,自民,東京ブロック,長島 昭久♂(59),元衆議院安全保障委員長、元防衛副大臣,0,1,政党役職,比例代表,-,前,7,-,,,,,
2021-10-31,♂男性,57,自民,東京ブロック,石原 宏高♂(57),元衆議院環境委員長、元環境副大臣,0,1,政党役職,比例代表,-,前,5,-,,,,,
2021-10-31,♂男性,42,立民,東京ブロック,伊藤 俊輔♂(42),立憲民主党政務調査会長補佐、元航空貨物会社社長,0,1,政党役職,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,45,立民,東京ブロック,鈴木 庸介♂(45),元ＮＨＫ記者,0,1,記者,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,72,立民,東京ブロック,海江田 万里♂(72),元民主党代表、元経済産業大臣,0,1,政党役職,比例代表,-,前,8,-,,,,,
2021-10-31,♀女性,68,立民,東京ブロック,大河原 雅子♀(68),元参議院議員、立憲民主党ジェンダー平等推進本部本部長代行,0,1,議員,比例代表,-,前,2,-,,,,,
2021-10-31,♂男性,61,公明,東京ブロック,高木 陽介♂(61),公明党国会対策委員長、元経済産業副大臣,0,1,政党役職,比例代表,-,前,9,-,,,,,
2021-10-31,♂男性,42,公明,東京ブロック,河西 宏一♂(42),公明党青年局次長、元松下電器産業社員,0,1,その他,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,69,共産,東京ブロック,笠井 亮♂(69),元共産党政策委員長、元参議院議員,0,1,政党役職,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,49,共産,東京ブロック,宮本 徹♂(49),共産党中央委員、共産党厚生労働部会長,0,1,その他,比例代表,-,前,3,-,,,,,
2021-10-31,♂男性,39,維新,東京ブロック,阿部 司♂(39),元政策シンクタンク社員,0,1,会社員,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,47,維新,東京ブロック,小野 泰輔♂(47),元熊本県副知事、元衆議院議員秘書,0,1,首長,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,46,れ新,東京ブロック,山本 太郎♂(46),れいわ新選組代表、元参議院議員,0,1,政党役職,比例代表,-,新,1,-,,,,,
2021-10-31,♂男性,44,自民,北陸信越ブロック,鷲尾 英一郎♂(44),元外務副大臣、元衆議院環境委員長,0,1,大臣,比例代表,-,前,6,-,,,,,
2021-10-31,♂男性,61,自民,北陸信越ブロック,高鳥 修一♂(61),自民党政務調査会長代理、元農林水産副大臣,0,1,政党役職,比例代表,-,前,5,-,,,,,
